id,all_reviews,name,URL,popular_tags
1769,"Very Positive,(242),- 89% of the 242 user reviews for this game are positive.",Aqua Kitty - Milk Mine Defender,https://store.steampowered.com/app/263880/Aqua_Kitty__Milk_Mine_Defender/,"Indie,Action,Shoot 'Em Up,Retro,Arcade,2D,Pixel Graphics,Local Co-Op,Cats,Shooter,Cute,Side Scroller,Co-op,Difficult,Underwater,Local Multiplayer,Great Soundtrack"
1770,"Mostly Positive,(259),- 70% of the 259 user reviews for this game are positive.",Zombie Grinder,https://store.steampowered.com/app/263920/Zombie_Grinder/,"Early Access,Action,Indie,Adventure,Early Access,RPG,Zombies,Pixel Graphics,Multiplayer,Twin Stick Shooter"
1771,"Mixed,(47),- 68% of the 47 user reviews for this game are positive.",Red Baron Pack,https://store.steampowered.com/app/263940/Red_Baron_Pack/,"Simulation,World War I,Flight"
1772,"Very Positive,(5,942),- 92% of the 5,942 user reviews for this game are positive.",Out There Somewhere,https://store.steampowered.com/app/263980/Out_There_Somewhere/,"Platformer,Pixel Graphics,Indie,Puzzle,Adventure,2D,Great Soundtrack,Retro,Action,Sci-fi,Singleplayer,Puzzle-Platformer,Short,Difficult,Anime,Metroidvania,Space,Shoot 'Em Up,Shooter,Arcade"
1773,"Very Positive,(517),- 83% of the 517 user reviews for this game are positive.",Call of Duty: United Offensive,https://store.steampowered.com/app/2640/Call_of_Duty_United_Offensive/,"Action,World War II,FPS,Multiplayer,Singleplayer,Shooter,Military,Historical,Classic,War,First-Person,Masterpiece,Atmospheric"
1774,"Mixed,(1,075),- 46% of the 1,075 user reviews for this game are positive.",Victory: The Age of Racing,https://store.steampowered.com/app/264120/Victory_The_Age_of_Racing/,"Racing,Free to Play,Multiplayer,Sports,Simulation,Indie,Arcade,Massively Multiplayer,Controller,Action,First-Person,Driving"
1775,"Mixed,(5,281),- 65% of the 5,281 user reviews for this game are positive.",Pixel Piracy,https://store.steampowered.com/app/264140/Pixel_Piracy/,"Pirates,Pixel Graphics,Indie,RPG,Sandbox,2D,Open World,Rogue-like,Simulation,Adventure,Singleplayer,Action,Side Scroller,Building,Strategy,Survival,Rogue-lite,Crafting,Epic,Masterpiece"
1776,"Very Positive,(392),- 86% of the 392 user reviews for this game are positive.",WazHack,https://store.steampowered.com/app/264160/WazHack/,"Rogue-like,RPG,Indie,Perma Death,Strategy,Action,Turn-Based,Side Scroller,Dungeon Crawler,Procedural Generation,Turn-Based Combat,Turn-Based Tactics,Difficult,Rogue-lite,Action RPG,Multiplayer"
1777,"Overwhelmingly Positive,(11,134),- 98% of the 11,134 user reviews for this game are positive.",One Finger Death Punch,https://store.steampowered.com/app/264200/One_Finger_Death_Punch/,"Action,Fast-Paced,Indie,Beat 'em up,Fighting,Singleplayer,Addictive,Martial Arts,2D,Casual,Difficult,Arcade,Great Soundtrack,Epic,Rhythm,Mouse only,Masterpiece,Blood,Gore,Funny"
1778,"Mostly Positive,(553),- 75% of the 553 user reviews for this game are positive.",CONSORTIUM,https://store.steampowered.com/app/264240/CONSORTIUM/,"RPG,Sci-fi,Adventure,Indie,Action,Singleplayer,Story Rich,Choices Matter,FPS,First-Person,Space,Kickstarter,Short,Immersive Sim,Shooter"
1779,"Mixed,(55),- 67% of the 55 user reviews for this game are positive.",Global Outbreak: Doomsday Edition,https://store.steampowered.com/app/264260/Global_Outbreak_Doomsday_Edition/,"Strategy,Action,Indie,Violent,Zombies"
1780,"Mostly Positive,(100),- 78% of the 100 user reviews for this game are positive.",Moebius: Empire Rising,https://store.steampowered.com/app/264520/Moebius_Empire_Rising/,"Adventure,Point & Click,Indie,Puzzle,Mystery,Story Rich"
1781,"Mostly Positive,(129),- 74% of the 129 user reviews for this game are positive.",Platformines,https://store.steampowered.com/app/264540/Platformines/,"Action,Platformer,Indie,2D,Shooter,RPG,Pixel Graphics,Adventure,Rogue-like,Loot,Singleplayer"
1782,"Mixed,(414),- 68% of the 414 user reviews for this game are positive.",PAYDAY 2: Armored Transport,https://store.steampowered.com/app/264610/PAYDAY_2_Armored_Transport/,"Action,RPG,FPS,Co-op,Online Co-Op,Heist,Gun Customization,Multiplayer,Great Soundtrack,Team-Based,Shooter,Stealth"
1783,"Very Positive,(87,871),- 94% of the 87,871 user reviews for this game are positive.",Subnautica,https://store.steampowered.com/app/264710/Subnautica/,"Survival,Open World,Exploration,Underwater,Crafting,Base Building,Singleplayer,First-Person,Adventure,Horror,Sci-fi,Sandbox,Aliens,Atmospheric,Early Access,Action,Indie,Survival Horror,VR,Multiplayer"
1784,"Mixed,(125),- 68% of the 125 user reviews for this game are positive.",Assassin?ôs Creed¬Æ IV Black Flag????Freedom Cry,https://store.steampowered.com/app/264803/Assassins_Creed_IV_Black_Flag__Freedom_Cry/,"Adventure,Action,Stealth,Open World,Pirates,Assassin,Historical"
1785,"Very Positive,(241),- 90% of the 241 user reviews for this game are positive.",Cogs,https://store.steampowered.com/app/26500/Cogs/,"Puzzle,Indie,Casual,Singleplayer,Steampunk,Family Friendly,Difficult,3D"
1786,"Very Positive,(425),- 84% of the 425 user reviews for this game are positive.",FORCED SHOWDOWN,https://store.steampowered.com/app/265000/FORCED_SHOWDOWN/,"Indie,Action,RPG,Strategy,Rogue-lite,Card Game,Singleplayer,Action RPG,Top-Down,Dungeon Crawler,Fantasy,Arcade,Trading Card Game,Difficult,Rogue-like,Action-Adventure,Hack and Slash,Procedural Generation,Adventure,Blood"
1787,"Mixed,(281),- 51% of the 281 user reviews for this game are positive.",Meridian: New World,https://store.steampowered.com/app/265120/Meridian_New_World/,"Strategy,RTS,Indie,Sci-fi,Singleplayer,Early Access,Multiplayer"
1788,"Very Positive,(141),- 87% of the 141 user reviews for this game are positive.",Acceleration of SUGURI X-Edition HD,https://store.steampowered.com/app/265170/Acceleration_of_SUGURI_XEdition_HD/,"Anime,Action,Indie,Bullet Hell,Fighting,Shoot 'Em Up,Female Protagonist"
1789,"Mixed,(30),- 60% of the 30 user reviews for this game are positive.",THIEF DLC: Booster Pack - Ghost,https://store.steampowered.com/app/265193/THIEF_DLC_Booster_Pack__Ghost/,"Action,Adventure,RPG,Stealth"
1790,"Very Positive,(3,113),- 90% of the 3,113 user reviews for this game are positive.",Viscera Cleanup Detail: Santa's Rampage,https://store.steampowered.com/app/265210/Viscera_Cleanup_Detail_Santas_Rampage/,"Simulation,Gore,Indie,Blood,Comedy,Funny,Co-op,Multiplayer,First-Person,Singleplayer,Horror,Physics,Casual,Action,Psychological Horror,Free to Play,Family Friendly,Sci-fi,Dark Humor,Violent"
1791,"Mixed,(7,507),- 58% of the 7,507 user reviews for this game are positive.","Lords Of The Fallen??""The Demonic Rhogar army is re-emerging from its dark realm. Harkyn",https://store.steampowered.com/app/265300/Lords_Of_The_Fallen/,"Souls-like,RPG,Action,Dark Fantasy,Action RPG,Singleplayer,Difficult,Third Person,Adventure,Fantasy,Open World,Medieval,Hack and Slash,Atmospheric,Story Rich,Magic,Great Soundtrack,Masterpiece,Multiplayer,Horror"
1792,"Mostly Positive,(1,049),- 74% of the 1,049 user reviews for this game are positive.",Gomo,https://store.steampowered.com/app/265330/Gomo/,"Adventure,Indie,Point & Click,Puzzle,Short,Casual,Singleplayer,2D"
1793,"Mixed,(54),- 68% of the 54 user reviews for this game are positive.",Grimind,https://store.steampowered.com/app/265380/Grimind/,"Indie,Platformer,Adventure,Horror,Action,Atmospheric,2D,Side Scroller,Physics,Puzzle"
1794,"Very Positive,(94),- 81% of the 94 user reviews for this game are positive.",Even the Ocean,https://store.steampowered.com/app/265470/Even_the_Ocean/,"Indie,Adventure,RPG,Action,Platformer,Pixel Graphics,Female Protagonist,2D,Side Scroller,Singleplayer,Story Rich,Great Soundtrack,Atmospheric,Colorful,Exploration"
1795,"Mixed,(6,549),- 68% of the 6,549 user reviews for this game are positive.",Dead Rising 3 Apocalypse Edition,https://store.steampowered.com/app/265550/Dead_Rising_3_Apocalypse_Edition/,"Zombies,Action,Open World,Co-op,Gore,Survival,Comedy,Third Person,Funny,Multiplayer,Crafting,Adventure,Sandbox,Online Co-Op,Horror,Singleplayer,Atmospheric,Survival Horror,RPG,Masterpiece"
1796,"Mostly Positive,(726),- 76% of the 726 user reviews for this game are positive.",The Red Solstice,https://store.steampowered.com/app/265590/The_Red_Solstice/,"Action,RPG,Co-op,Tactical,Strategy,Indie,Survival,Multiplayer,Top-Down,Isometric,Sci-fi,Adventure,RTS,Kickstarter,Action RPG,Space,Horror,Aliens,Zombies,Strategy RPG"
1797,"Overwhelmingly Positive,(1,845),- 97% of the 1,845 user reviews for this game are positive.",Epic Battle Fantasy 4,https://store.steampowered.com/app/265610/Epic_Battle_Fantasy_4/,"RPG,Turn-Based,Adventure,Fantasy,Great Soundtrack,Anime,Funny,Indie,Singleplayer,Comedy,JRPG,2D,Epic,Strategy,Turn-Based Combat,Action,Casual,Parody,Cats,Cute"
1798,"Very Positive,(26,389),- 90% of the 26,389 user reviews for this game are positive.",Fistful of Frags,https://store.steampowered.com/app/265630/Fistful_of_Frags/,"Free to Play,FPS,Multiplayer,Western,Shooter,Action,First-Person,Funny,Indie,Mod,Online Co-Op,Co-op,Comedy,Survival,Massively Multiplayer,Classic,Historical,Simulation,Adventure,RPG"
1799,"Mostly Positive,(632),- 75% of the 632 user reviews for this game are positive.",Secret Ponchos,https://store.steampowered.com/app/265750/Secret_Ponchos/,"Western,Action,Indie,Multiplayer,MOBA,Isometric,Shooter,Twin Stick Shooter,Fighting,Early Access,Adventure,PvP"
1800,"Mixed,(495),- 58% of the 495 user reviews for this game are positive.",The Sandbox,https://store.steampowered.com/app/265810/The_Sandbox/,"Sandbox,Simulation,Indie,Casual,Pixel Graphics,Strategy,God Game,2D,Physics,Early Access,Free to Play,Masterpiece"
1801,"Mostly Positive,(37),- 72% of the 37 user reviews for this game are positive.",Alpha Kimori??1,https://store.steampowered.com/app/265870/Alpha_Kimori_1/,"RPG,Anime,RPGMaker,Indie,JRPG,Adventure,Casual,Strategy,Singleplayer,Turn-Based,2D"
1802,"Overwhelmingly Positive,(2,987),- 96% of the 2,987 user reviews for this game are positive.",Hexcells,https://store.steampowered.com/app/265890/Hexcells/,"Puzzle,Casual,Indie,Singleplayer,Logic,Strategy,Minimalist,Short,Relaxing,2D,Great Soundtrack,Hex Grid,Touch-Friendly,Difficult"
1803,"Very Positive,(38,431),- 88% of the 38,431 user reviews for this game are positive.",Goat Simulator,https://store.steampowered.com/app/265930/Goat_Simulator/,"Simulation,Funny,Comedy,Open World,Sandbox,Physics,Indie,Action,Singleplayer,Casual,Destruction,Third Person,Co-op,Exploration,Moddable,Local Multiplayer,Local Co-Op,Memes,Family Friendly,MMORPG"
1804,"Mostly Positive,(258),- 74% of the 258 user reviews for this game are positive.",Ether One,https://store.steampowered.com/app/265950/Ether_One/,"Adventure,Indie,First-Person,Puzzle,Exploration,Walking Simulator,Story Rich,Atmospheric,VR,Horror,Singleplayer,Casual,Psychological"
1805,"Mixed,(252),- 69% of the 252 user reviews for this game are positive.",Rogue's Tale,https://store.steampowered.com/app/265990/Rogues_Tale/,"Rogue-like,RPG,Indie,Turn-Based,Adventure,Difficult"
1806,"Overwhelmingly Positive,(6,198),- 96% of the 6,198 user reviews for this game are positive.",LYNE,https://store.steampowered.com/app/266010/LYNE/,"Puzzle,Indie,Casual,Singleplayer,Relaxing,Minimalist,2D,Difficult,Touch-Friendly,Logic,Abstract,Atmospheric,Mouse only,Strategy,Action"
1807,"Mixed,(255),- 50% of the 255 user reviews for this game are positive.",DRAKERZ-Confrontation,https://store.steampowered.com/app/266030/DRAKERZConfrontation/,"Free to Play,Strategy,Card Game,Indie,Trading Card Game,Action"
1808,"Mixed,(54),- 51% of the 54 user reviews for this game are positive.",Into the Dark: Ultimate Trash Edition,https://store.steampowered.com/app/266050/Into_the_Dark_Ultimate_Trash_Edition/,"Indie,Action,Adventure,Nudity,Horror,Comedy,Gore,FPS,Zombies,Psychological Horror,Shooter,Dark Comedy,Masterpiece,First-Person"
1809,"Very Positive,(384),- 87% of the 384 user reviews for this game are positive.",Tower of Guns,https://store.steampowered.com/app/266110/Tower_of_Guns/,"FPS,Rogue-like,Indie,Action,Bullet Hell,Rogue-lite,Shooter,Singleplayer,First-Person,Perma Death,Procedural Generation,Fast-Paced,Replay Value,Difficult,Steampunk,Great Soundtrack,Tower Defense"
1810,"Very Positive,(1,617),- 82% of the 1,617 user reviews for this game are positive.",Breach & Clear,https://store.steampowered.com/app/266130/Breach__Clear/,"Strategy,Tactical,Turn-Based Strategy,Simulation,Action,Turn-Based,RPG,Singleplayer,Military,Shooter,Isometric,Indie,Turn-Based Tactics,Multiplayer,Top-Down,RTS"
1811,"Mixed,(697),- 59% of the 697 user reviews for this game are positive.",Lost Saga NA,https://store.steampowered.com/app/266150/Lost_Saga_NA/,"Free to Play,Anime,Action,Casual,Fighting,Multiplayer,Beat 'em up,MMORPG,Massively Multiplayer"
1812,"Mixed,(297),- 68% of the 297 user reviews for this game are positive.",Windforge,https://store.steampowered.com/app/266170/Windforge/,"Indie,RPG,Sandbox,Steampunk,Crafting,Action,2D,Open World,Building,Singleplayer,Platformer,Side Scroller,Survival,Adventure,Pixel Graphics"
1813,"Very Positive,(3,027),- 94% of the 3,027 user reviews for this game are positive.",One Way Heroics,https://store.steampowered.com/app/266210/One_Way_Heroics/,"RPG,Rogue-like,Indie,JRPG,2D,Turn-Based,Rogue-lite,Anime,Singleplayer,Procedural Generation,Pixel Graphics,Great Soundtrack,Perma Death,Fantasy,Adventure,RPGMaker,Replay Value,Side Scroller,Retro,Top-Down"
1814,"Very Positive,(356),- 85% of the 356 user reviews for this game are positive.",Last Dream,https://store.steampowered.com/app/266230/Last_Dream/,"RPG,Indie,RPGMaker,JRPG,Turn-Based,Puzzle,Pixel Graphics,Singleplayer,Classic"
1815,"Very Positive,(61),- 90% of the 61 user reviews for this game are positive.",Procyon,https://store.steampowered.com/app/266250/Procyon/,"Shoot 'Em Up,Indie,Action,Bullet Hell,Shooter,Side Scroller,Local Co-Op,Sci-fi"
1816,"Mostly Positive,(62),- 77% of the 62 user reviews for this game are positive.",Gridiron Solitaire,https://store.steampowered.com/app/266270/Gridiron_Solitaire/,"Sports,Casual,Card Game,Solitaire,Strategy,Football"
1817,"Mostly Positive,(783),- 72% of the 783 user reviews for this software are positive.",GameGuru,https://store.steampowered.com/app/266310/GameGuru/,"Game Development,Software,Design & Illustration,Utilities,Animation & Modeling,GameMaker,FPS,Software Training,Action,Shooter,Indie,Education,Multiplayer,Simulation,Singleplayer,Crafting,Early Access,Zombies,VR,Strategy"
1818,"Mixed,(36),- 50% of the 36 user reviews for this game are positive.",Calibre 10 Racing,https://store.steampowered.com/app/266370/Calibre_10_Racing/,"Early Access,Racing,Action,Early Access,Shooter,Multiplayer,Co-op,Arcade,Driving"
1819,"Mostly Positive,(416),- 78% of the 416 user reviews for this game are positive.",Farm for your Life,https://store.steampowered.com/app/266390/Farm_for_your_Life/,"Simulation,Casual,Strategy,Indie,Zombies,Agriculture,Tower Defense,Time Management"
1820,"Mostly Positive,(363),- 77% of the 363 user reviews for this game are positive.",iRacing,https://store.steampowered.com/app/266410/iRacing/,"Racing,Simulation,Sports,Massively Multiplayer,Realistic,Multiplayer,Driving,VR,First-Person,Singleplayer"
1821,"Mixed,(2,274),- 69% of the 2,274 user reviews for this game are positive.",Anarchy Arcade,https://store.steampowered.com/app/266430/Anarchy_Arcade/,"Early Access,Free to Play,Sandbox,Multiplayer,Indie,Simulation,Casual,Early Access,Arcade,VR,Funny,Adventure,Singleplayer,Co-op,Action,Open World,3D Vision,First-Person,Building,Comedy"
1822,"Mixed,(49),- 63% of the 49 user reviews for this game are positive.",Dark Horizons: Mechanized Corps,https://store.steampowered.com/app/266470/Dark_Horizons_Mechanized_Corps/,"Early Access,Mechs,Action,Indie,Simulation,Early Access,Multiplayer"
1823,"Very Positive,(738),- 87% of the 738 user reviews for this game are positive.",Lili: Child of Geos - Complete Edition,https://store.steampowered.com/app/266490/Lili_Child_of_Geos__Complete_Edition/,"Adventure,Female Protagonist,Indie,RPG,Singleplayer,Casual,Fantasy,Cute,Third Person,Family Friendly,Exploration"
1824,"Very Positive,(6,633),- 91% of the 6,633 user reviews for this game are positive.",Hand of Fate,https://store.steampowered.com/app/266510/Hand_of_Fate/,"Card Game,RPG,Singleplayer,Action,Rogue-like,Fantasy,Indie,Choose Your Own Adventure,Adventure,Action RPG,Third Person,Board Game,Difficult,Atmospheric,Rogue-lite,Hack and Slash,Beat 'em up,Dungeon Crawler,Masterpiece,Strategy"
1825,"Very Positive,(9,138),- 85% of the 9,138 user reviews for this game are positive.",Age of Mythology: Extended Edition,https://store.steampowered.com/app/266840/Age_of_Mythology_Extended_Edition/,"Strategy,Mythology,Masterpiece,RTS,Classic,Multiplayer,Great Soundtrack,Epic,Singleplayer,Fantasy,Simulation,Historical,Atmospheric,Adventure,Real-Time,Tactical,Story Rich,Co-op,Remake,Action"
1826,"Very Positive,(247),- 93% of the 247 user reviews for this game are positive.",Euro Truck Simulator 2 - Ice Cold Paint Jobs Pack,https://store.steampowered.com/app/266930/Euro_Truck_Simulator_2__Ice_Cold_Paint_Jobs_Pack/,"Simulation,Indie"
1827,"Very Positive,(88),- 88% of the 88 user reviews for this game are positive.",Euro Truck Simulator 2 - Prehistoric Paint Jobs Pack,https://store.steampowered.com/app/266931/Euro_Truck_Simulator_2__Prehistoric_Paint_Jobs_Pack/,"Simulation,Indie"
